date,time,temp_c,temp_f,precip_mm,precip_in,humidity,wind_kph,wind_mph,wind_dir,pressure_mb,pressure_in,cloud,feelslike_c,feelslike_f,uv,gust_kph,gust_mph,condition_text,condition_code
2023-12-30,2023-12-30 23:00,5.3,41.6,0.0,0.0,72,18.0,11.2,W,1009.0,29.79,9,1.7,35.1,0.0,25.8,16.1,Clear,1000
2023-12-31,2023-12-31 00:00,4.2,39.5,0.0,0.0,65,14.0,8.7,WNW,1010.0,29.83,0,0.9,33.6,0.0,19.6,12.2,Clear,1000
2023-12-31,2023-12-31 01:00,3.9,39.0,0.0,0.0,65,12.6,7.8,WNW,1010.0,29.84,1,0.8,33.4,0.0,17.9,11.1,Clear,1000
2023-12-31,2023-12-31 02:00,3.8,38.8,0.0,0.0,62,13.7,8.5,WNW,1011.0,29.84,0,0.5,32.9,0.0,19.7,12.2,Clear,1000
2023-12-31,2023-12-31 03:00,3.5,38.2,0.0,0.0,62,14.0,8.7,WNW,1012.0,29.87,4,0.0,32.0,0.0,20.4,12.7,Clear,1000
2023-12-31,2023-12-31 04:00,3.2,37.8,0.0,0.0,65,13.7,8.5,WNW,1012.0,29.88,6,-0.2,31.6,0.0,19.4,12.1,Clear,1000
2023-12-31,2023-12-31 05:00,2.9,37.2,0.0,0.0,66,14.4,8.9,WNW,1012.0,29.89,10,-0.7,30.7,0.0,20.4,12.7,Clear,1000
2023-12-31,2023-12-31 06:00,2.6,36.7,0.0,0.0,67,14.4,8.9,WNW,1012.0,29.9,13,-1.1,30.0,0.0,20.3,12.6,Clear,1000
2023-12-31,2023-12-31 07:00,2.5,36.4,0.0,0.0,68,13.7,8.5,WNW,1013.0,29.91,12,-1.2,29.9,0.0,19.3,12.0,Clear,1000
2023-12-31,2023-12-31 08:00,2.3,36.1,0.0,0.0,69,13.0,8.1,W,1014.0,29.93,6,-1.2,29.8,2.0,18.7,11.6,Sunny,1000
2023-12-31,2023-12-31 09:00,2.4,36.3,0.0,0.0,69,13.0,8.1,W,1014.0,29.95,4,-1.1,30.0,2.0,18.2,11.3,Sunny,1000
2023-12-31,2023-12-31 10:00,3.0,37.5,0.0,0.0,67,14.4,8.9,W,1015.0,29.96,4,-0.6,31.0,2.0,19.3,12.0,Sunny,1000
2023-12-31,2023-12-31 11:00,4.2,39.5,0.0,0.0,61,14.8,9.2,W,1015.0,29.97,4,0.8,33.4,2.0,18.9,11.7,Sunny,1000
2023-12-31,2023-12-31 12:00,5.3,41.5,0.0,0.0,55,14.0,8.7,W,1015.0,29.96,4,2.3,36.1,3.0,17.3,10.7,Sunny,1000
2023-12-31,2023-12-31 13:00,6.2,43.1,0.0,0.0,51,13.3,8.3,W,1014.0,29.94,2,3.5,38.2,3.0,16.0,9.9,Sunny,1000
2023-12-31,2023-12-31 14:00,6.9,44.4,0.0,0.0,48,13.7,8.5,W,1013.0,29.92,8,4.3,39.7,3.0,16.5,10.2,Sunny,1000
2023-12-31,2023-12-31 15:00,7.4,45.3,0.0,0.0,47,14.8,9.2,W,1013.0,29.92,10,4.7,40.5,3.0,18.1,11.3,Sunny,1000
2023-12-31,2023-12-31 16:00,7.6,45.7,0.0,0.0,47,15.8,9.8,W,1014.0,29.93,2,4.8,40.7,3.0,20.4,12.7,Sunny,1000
2023-12-31,2023-12-31 17:00,7.5,45.5,0.0,0.0,48,13.7,8.5,W,1014.0,29.94,6,5.0,41.0,0.0,18.7,11.6,Clear,1000
2023-12-31,2023-12-31 18:00,7.0,44.6,0.0,0.0,52,14.0,8.7,WSW,1014.0,29.95,57,4.3,39.8,0.0,20.2,12.5,Partly cloudy,1003
2023-12-31,2023-12-31 19:00,6.5,43.8,0.0,0.0,58,14.0,8.7,WSW,1015.0,29.96,9,3.8,38.8,0.0,20.4,12.7,Clear,1000
2023-12-31,2023-12-31 20:00,6.1,42.9,0.0,0.0,60,13.3,8.3,WSW,1015.0,29.98,7,3.3,38.0,0.0,19.4,12.1,Clear,1000
2023-12-31,2023-12-31 21:00,5.5,41.9,0.0,0.0,63,12.2,7.6,WSW,1015.0,29.98,8,2.8,37.0,0.0,18.3,11.4,Clear,1000
2023-12-31,2023-12-31 22:00,5.1,41.1,0.0,0.0,64,9.7,6.0,WSW,1015.0,29.98,78,2.8,37.0,0.0,15.0,9.3,Cloudy,1006
2023-12-31,2023-12-31 23:00,5.2,41.4,0.01,0.0,63,9.7,6.0,WSW,1015.0,29.97,100,3.0,37.3,0.0,14.4,9.0,Patchy rain possible,1063
2024-01-01,2024-01-01 00:00,4.8,40.6,0.12,0.0,69,9.0,5.6,W,1016.0,29.99,99,2.6,36.7,0.0,13.1,8.1,Patchy rain possible,1063
2024-01-01,2024-01-01 01:00,4.8,40.6,0.0,0.0,74,3.6,2.2,W,1015.0,29.98,91,4.5,40.1,0.0,5.2,3.2,Overcast,1009
2024-01-01,2024-01-01 02:00,4.9,40.8,0.0,0.0,73,4.3,2.7,SW,1015.0,29.97,80,4.3,39.7,0.0,6.3,3.9,Cloudy,1006
2024-01-01,2024-01-01 03:00,4.8,40.7,0.0,0.0,72,5.4,3.4,SW,1015.0,29.97,89,3.8,38.8,0.0,8.0,5.0,Overcast,1009
2024-01-01,2024-01-01 04:00,4.6,40.3,0.0,0.0,71,6.5,4.0,WSW,1015.0,29.96,100,3.1,37.6,0.0,9.8,6.1,Overcast,1009
2024-01-01,2024-01-01 05:00,4.4,39.9,0.0,0.0,71,6.5,4.0,W,1014.0,29.95,100,2.8,37.1,0.0,9.9,6.2,Overcast,1009
2024-01-01,2024-01-01 06:00,4.6,40.2,0.0,0.0,71,4.3,2.7,WNW,1014.0,29.94,100,3.9,39.0,0.0,6.3,3.9,Overcast,1009
2024-01-01,2024-01-01 07:00,4.7,40.4,0.0,0.0,72,4.0,2.5,W,1014.0,29.95,100,4.1,39.5,0.0,5.9,3.7,Overcast,1009
2024-01-01,2024-01-01 08:00,4.8,40.6,0.0,0.0,73,6.1,3.8,W,1015.0,29.97,100,3.4,38.2,1.0,9.1,5.7,Overcast,1009
2024-01-01,2024-01-01 09:00,4.8,40.7,0.0,0.0,74,7.9,4.9,NW,1015.0,29.98,99,2.9,37.3,1.0,11.3,7.0,Overcast,1009
2024-01-01,2024-01-01 10:00,4.8,40.7,0.0,0.0,74,10.1,6.3,NNW,1016.0,30.0,92,2.4,36.4,1.0,14.0,8.7,Overcast,1009
2024-01-01,2024-01-01 11:00,4.9,40.8,0.01,0.0,71,9.0,5.6,NNW,1016.0,30.01,86,2.7,36.9,1.0,12.5,7.7,Patchy rain possible,1063
2024-01-01,2024-01-01 12:00,5.1,41.2,0.0,0.0,68,7.9,4.9,NNW,1016.0,30.01,72,3.3,38.0,2.0,10.8,6.7,Cloudy,1006
2024-01-01,2024-01-01 13:00,5.9,42.6,0.0,0.0,63,9.0,5.6,NNW,1016.0,30.0,57,3.9,39.0,3.0,11.6,7.2,Partly cloudy,1003
2024-01-01,2024-01-01 14:00,6.4,43.4,0.0,0.0,59,10.4,6.5,NNW,1015.0,29.98,75,4.2,39.5,2.0,13.2,8.2,Cloudy,1006
2024-01-01,2024-01-01 15:00,6.4,43.5,0.0,0.0,59,10.8,6.7,NNW,1015.0,29.98,87,4.1,39.4,2.0,14.0,8.7,Cloudy,1006
2024-01-01,2024-01-01 16:00,6.4,43.5,0.0,0.0,58,11.9,7.4,NNW,1016.0,29.99,100,4.0,39.2,2.0,15.6,9.7,Overcast,1009
2024-01-01,2024-01-01 17:00,6.3,43.4,0.0,0.0,56,11.9,7.4,NNW,1016.0,30.0,100,3.9,39.0,0.0,16.1,10.0,Overcast,1009
2024-01-01,2024-01-01 18:00,6.2,43.2,0.0,0.0,57,10.4,6.5,NNW,1016.0,30.01,100,4.0,39.2,0.0,14.3,8.9,Overcast,1009
2024-01-01,2024-01-01 19:00,6.0,42.8,0.01,0.0,59,9.7,6.0,NNW,1017.0,30.03,100,3.9,39.1,0.0,13.2,8.2,Patchy rain possible,1063
2024-01-01,2024-01-01 20:00,5.8,42.4,0.0,0.0,60,9.7,6.0,NNW,1017.0,30.04,100,3.6,38.5,0.0,13.4,8.3,Overcast,1009
2024-01-01,2024-01-01 21:00,5.4,41.7,0.0,0.0,59,11.2,6.9,NNW,1017.0,30.05,100,2.9,37.2,0.0,15.7,9.8,Overcast,1009
2024-01-01,2024-01-01 22:00,4.9,40.9,0.0,0.0,59,14.8,9.2,NNW,1018.0,30.05,100,1.7,35.1,0.0,20.3,12.6,Overcast,1009
2024-01-01,2024-01-01 23:00,4.1,39.4,0.0,0.0,60,16.2,10.1,NNW,1018.0,30.05,43,0.4,32.8,0.0,22.3,13.8,Partly cloudy,1003
2024-01-02,2024-01-02 00:00,3.8,38.9,0.0,0.0,62,14.0,8.7,N,1017.0,30.04,43,0.5,32.9,0.0,19.3,12.0,Partly cloudy,1003
2024-01-02,2024-01-02 01:00,3.2,37.8,0.0,0.0,62,13.3,8.3,NNW,1017.0,30.03,24,-0.1,31.7,0.0,18.3,11.3,Clear,1000
2024-01-02,2024-01-02 02:00,2.4,36.4,0.0,0.0,60,13.3,8.3,NNW,1017.0,30.03,15,-1.1,30.0,0.0,18.4,11.5,Clear,1000
2024-01-02,2024-01-02 03:00,1.9,35.4,0.0,0.0,57,13.0,8.1,NNW,1017.0,30.04,7,-1.7,28.9,0.0,18.0,11.2,Clear,1000
2024-01-02,2024-01-02 04:00,1.3,34.4,0.0,0.0,55,13.3,8.3,NNW,1017.0,30.04,15,-2.5,27.5,0.0,18.4,11.5,Clear,1000
2024-01-02,2024-01-02 05:00,0.8,33.4,0.0,0.0,53,13.0,8.1,NNW,1017.0,30.04,9,-3.0,26.5,0.0,17.9,11.1,Clear,1000
2024-01-02,2024-01-02 06:00,0.5,33.0,0.0,0.0,52,12.2,7.6,NNW,1017.0,30.04,8,-3.2,26.2,0.0,17.0,10.6,Clear,1000
2024-01-02,2024-01-02 07:00,0.3,32.6,0.0,0.0,53,12.2,7.6,NNW,1018.0,30.05,2,-3.5,25.7,0.0,17.0,10.6,Clear,1000
2024-01-02,2024-01-02 08:00,0.1,32.2,0.0,0.0,53,11.9,7.4,NNW,1018.0,30.07,3,-3.6,25.5,2.0,16.6,10.3,Sunny,1000
2024-01-02,2024-01-02 09:00,0.2,32.3,0.0,0.0,52,11.9,7.4,NNW,1019.0,30.08,4,-3.6,25.6,2.0,16.5,10.2,Sunny,1000
2024-01-02,2024-01-02 10:00,0.8,33.4,0.0,0.0,51,12.2,7.6,NNW,1019.0,30.08,3,-2.9,26.8,2.0,16.3,10.1,Sunny,1000
2024-01-02,2024-01-02 11:00,1.8,35.2,0.0,0.0,47,11.5,7.2,NNW,1019.0,30.08,0,-1.5,29.2,2.0,14.8,9.2,Sunny,1000
2024-01-02,2024-01-02 12:00,3.0,37.4,0.0,0.0,43,11.2,6.9,NW,1018.0,30.07,2,-0.0,32.0,2.0,13.9,8.6,Sunny,1000
2024-01-02,2024-01-02 13:00,4.3,39.7,0.0,0.0,40,11.2,6.9,NW,1017.0,30.04,4,1.6,34.8,2.0,13.4,8.3,Sunny,1000
2024-01-02,2024-01-02 14:00,5.5,41.8,0.0,0.0,37,11.9,7.4,NW,1016.0,30.01,5,2.8,37.1,3.0,14.4,8.9,Sunny,1000
2024-01-02,2024-01-02 15:00,6.4,43.5,0.0,0.0,35,13.7,8.5,NW,1016.0,30.0,5,3.7,38.6,3.0,16.9,10.5,Sunny,1000
2024-01-02,2024-01-02 16:00,6.7,44.1,0.0,0.0,35,15.1,9.4,NW,1016.0,29.99,5,3.9,38.9,3.0,19.5,12.1,Sunny,1000
2024-01-02,2024-01-02 17:00,6.5,43.7,0.0,0.0,37,14.0,8.7,NW,1016.0,29.99,6,3.7,38.7,0.0,19.1,11.9,Clear,1000
2024-01-02,2024-01-02 18:00,5.8,42.4,0.0,0.0,41,13.3,8.3,NW,1016.0,29.99,6,3.0,37.3,0.0,19.2,11.9,Clear,1000
2024-01-02,2024-01-02 19:00,5.3,41.5,0.0,0.0,44,13.0,8.1,NW,1016.0,30.0,4,2.4,36.4,0.0,18.8,11.7,Clear,1000
2024-01-02,2024-01-02 20:00,4.7,40.4,0.0,0.0,48,12.2,7.6,WNW,1016.0,30.01,5,1.8,35.2,0.0,17.7,11.0,Clear,1000
2024-01-02,2024-01-02 21:00,4.0,39.3,0.0,0.0,53,12.2,7.6,WNW,1017.0,30.02,7,1.0,33.9,0.0,18.1,11.3,Clear,1000
2024-01-02,2024-01-02 22:00,3.7,38.6,0.0,0.0,56,11.5,7.2,WNW,1016.0,30.01,7,0.7,33.3,0.0,17.1,10.6,Clear,1000
2024-01-02,2024-01-02 23:00,3.4,38.1,0.0,0.0,57,12.2,7.6,WNW,1016.0,30.0,4,0.2,32.4,0.0,18.5,11.5,Clear,1000
2024-01-03,2024-01-03 00:00,3.1,37.6,0.0,0.0,59,9.0,5.6,W,1015.0,29.99,4,0.7,33.2,0.0,14.0,8.7,Clear,1000
2024-01-03,2024-01-03 01:00,2.9,37.3,0.0,0.0,60,11.2,6.9,W,1016.0,29.99,7,-0.1,31.9,0.0,17.5,10.9,Clear,1000
2024-01-03,2024-01-03 02:00,2.7,36.9,0.0,0.0,63,11.9,7.4,W,1015.0,29.98,7,-0.5,31.1,0.0,18.6,11.5,Clear,1000
2024-01-03,2024-01-03 03:00,2.5,36.5,0.0,0.0,64,11.2,6.9,W,1015.0,29.98,4,-0.6,31.0,0.0,17.4,10.8,Clear,1000
2024-01-03,2024-01-03 04:00,2.3,36.2,0.0,0.0,65,12.2,7.6,W,1015.0,29.97,68,-1.0,30.1,0.0,18.8,11.7,Cloudy,1006
2024-01-03,2024-01-03 05:00,2.1,35.8,0.0,0.0,65,12.6,7.8,W,1015.0,29.96,74,-1.3,29.6,0.0,19.1,11.9,Cloudy,1006
2024-01-03,2024-01-03 06:00,2.0,35.6,0.0,0.0,65,13.0,8.1,W,1015.0,29.96,17,-1.6,29.1,0.0,19.6,12.2,Clear,1000
2024-01-03,2024-01-03 07:00,1.9,35.4,0.0,0.0,65,12.6,7.8,W,1015.0,29.97,25,-1.6,29.1,0.0,19.0,11.8,Clear,1000
2024-01-03,2024-01-03 08:00,1.8,35.2,0.0,0.0,66,12.2,7.6,W,1015.0,29.98,12,-1.7,29.0,2.0,18.6,11.5,Sunny,1000
2024-01-03,2024-01-03 09:00,1.9,35.4,0.0,0.0,66,12.2,7.6,W,1015.0,29.98,9,-1.6,29.2,2.0,18.3,11.4,Sunny,1000
2024-01-03,2024-01-03 10:00,2.8,37.0,0.0,0.0,63,14.0,8.7,W,1016.0,29.99,8,-0.9,30.5,2.0,19.1,11.9,Sunny,1000
2024-01-03,2024-01-03 11:00,4.0,39.2,0.0,0.0,57,14.4,8.9,W,1016.0,29.99,6,0.6,33.1,2.0,18.6,11.6,Sunny,1000
2024-01-03,2024-01-03 12:00,5.2,41.4,0.0,0.0,53,14.4,8.9,WNW,1015.0,29.97,4,2.1,35.7,3.0,18.0,11.2,Sunny,1000
2024-01-03,2024-01-03 13:00,6.2,43.1,0.0,0.0,50,14.0,8.7,WNW,1014.0,29.94,5,3.3,38.0,3.0,17.1,10.6,Sunny,1000
2024-01-03,2024-01-03 14:00,6.8,44.2,0.0,0.0,49,14.8,9.2,WNW,1013.0,29.92,9,4.0,39.2,3.0,18.0,11.2,Sunny,1000
2024-01-03,2024-01-03 15:00,7.3,45.2,0.0,0.0,49,13.0,8.1,W,1013.0,29.92,38,4.9,40.9,3.0,16.2,10.1,Partly cloudy,1003
2024-01-03,2024-01-03 16:00,7.5,45.5,0.0,0.0,49,13.0,8.1,W,1013.0,29.91,42,5.1,41.3,3.0,16.9,10.5,Partly cloudy,1003
2024-01-03,2024-01-03 17:00,7.3,45.1,0.0,0.0,51,11.9,7.4,W,1013.0,29.91,48,5.0,41.1,0.0,16.3,10.2,Partly cloudy,1003
2024-01-03,2024-01-03 18:00,6.8,44.2,0.0,0.0,54,11.5,7.2,W,1013.0,29.92,41,4.5,40.1,0.0,16.5,10.2,Partly cloudy,1003
2024-01-03,2024-01-03 19:00,6.2,43.2,0.0,0.0,57,9.4,5.8,W,1013.0,29.92,31,4.3,39.7,0.0,13.5,8.4,Partly cloudy,1003
2024-01-03,2024-01-03 20:00,5.8,42.4,0.0,0.0,58,9.4,5.8,WNW,1014.0,29.95,47,3.7,38.7,0.0,13.5,8.4,Partly cloudy,1003
2024-01-03,2024-01-03 21:00,5.4,41.7,0.0,0.0,59,7.9,4.9,WNW,1014.0,29.95,100,3.6,38.5,0.0,11.3,7.0,Overcast,1009
2024-01-03,2024-01-03 22:00,5.1,41.2,0.0,0.0,60,5.0,3.1,WNW,1013.0,29.92,94,4.2,39.5,0.0,7.2,4.5,Overcast,1009
2024-01-03,2024-01-03 23:00,5.0,40.9,0.0,0.0,60,5.0,3.1,WNW,1013.0,29.92,100,4.0,39.3,0.0,7.2,4.5,Overcast,1009
2024-01-04,2024-01-04 00:00,3.9,39.0,0.0,0.0,58,5.4,3.4,W,1015.0,29.97,24,2.7,36.8,0.0,8.5,5.3,Clear,1000
2024-01-04,2024-01-04 01:00,3.8,38.8,0.0,0.0,59,5.8,3.6,WSW,1014.0,29.95,55,2.4,36.3,0.0,8.9,5.5,Partly cloudy,1003
2024-01-04,2024-01-04 02:00,3.7,38.6,0.0,0.0,59,7.6,4.7,WSW,1014.0,29.95,100,1.7,35.1,0.0,11.5,7.2,Overcast,1009
2024-01-04,2024-01-04 03:00,3.6,38.5,0.0,0.0,59,5.8,3.6,W,1014.0,29.94,53,2.2,36.0,0.0,8.6,5.4,Partly cloudy,1003
2024-01-04,2024-01-04 04:00,3.5,38.3,0.0,0.0,60,7.2,4.5,W,1014.0,29.93,100,1.6,34.8,0.0,10.8,6.7,Overcast,1009
2024-01-04,2024-01-04 05:00,3.5,38.2,0.0,0.0,61,7.9,4.9,W,1013.0,29.92,100,1.4,34.4,0.0,11.6,7.2,Overcast,1009
2024-01-04,2024-01-04 06:00,3.3,37.9,0.0,0.0,61,7.6,4.7,WNW,1013.0,29.9,100,1.3,34.3,0.0,10.9,6.8,Overcast,1009
2024-01-04,2024-01-04 07:00,3.1,37.6,0.0,0.0,63,7.2,4.5,WNW,1013.0,29.91,100,1.2,34.1,0.0,10.5,6.5,Overcast,1009
2024-01-04,2024-01-04 08:00,3.1,37.5,0.0,0.0,63,7.6,4.7,NW,1013.0,29.9,90,1.0,33.8,1.0,10.9,6.8,Overcast,1009
2024-01-04,2024-01-04 09:00,3.1,37.5,0.0,0.0,64,7.2,4.5,NW,1013.0,29.91,86,1.1,34.0,1.0,10.4,6.4,Cloudy,1006
2024-01-04,2024-01-04 10:00,3.4,38.2,0.0,0.0,62,9.4,5.8,WNW,1014.0,29.93,100,1.0,33.7,1.0,13.0,8.1,Overcast,1009
2024-01-04,2024-01-04 11:00,4.1,39.4,0.0,0.0,59,14.4,8.9,NW,1014.0,29.93,39,0.7,33.3,2.0,19.3,12.0,Partly cloudy,1003
2024-01-04,2024-01-04 12:00,4.8,40.7,0.0,0.0,53,17.3,10.7,NW,1013.0,29.92,18,1.2,34.1,2.0,22.0,13.7,Sunny,1000
2024-01-04,2024-01-04 13:00,5.7,42.3,0.0,0.0,48,20.2,12.5,NW,1012.0,29.89,100,2.0,35.5,2.0,24.2,15.1,Overcast,1009
2024-01-04,2024-01-04 14:00,5.9,42.6,0.0,0.0,48,25.9,16.1,NW,1012.0,29.88,100,1.6,34.8,2.0,30.8,19.1,Overcast,1009
2024-01-04,2024-01-04 15:00,5.5,42.0,0.0,0.0,47,25.6,15.9,NW,1012.0,29.9,65,1.2,34.1,2.0,30.6,19.0,Cloudy,1006
2024-01-04,2024-01-04 16:00,5.1,41.3,0.0,0.0,44,25.6,15.9,NW,1013.0,29.92,13,0.7,33.2,3.0,30.5,18.9,Sunny,1000
2024-01-04,2024-01-04 17:00,4.2,39.5,0.0,0.0,46,26.6,16.6,NW,1014.0,29.95,0,-0.7,30.7,0.0,33.2,20.6,Clear,1000
2024-01-04,2024-01-04 18:00,2.7,36.8,0.0,0.0,46,29.2,18.1,NNW,1015.0,29.99,0,-2.9,26.8,0.0,36.8,22.9,Clear,1000
2024-01-04,2024-01-04 19:00,1.1,34.0,0.0,0.0,47,30.6,19.0,NNW,1017.0,30.03,0,-5.1,22.8,0.0,38.0,23.6,Clear,1000
2024-01-04,2024-01-04 20:00,0.2,32.3,0.0,0.0,47,29.2,18.1,NNW,1018.0,30.08,0,-6.1,20.9,0.0,37.0,23.0,Clear,1000
2024-01-04,2024-01-04 21:00,-0.6,31.0,0.0,0.0,46,28.1,17.4,NNW,1020.0,30.11,0,-7.0,19.4,0.0,37.1,23.0,Clear,1000
2024-01-04,2024-01-04 22:00,-0.9,30.3,0.0,0.0,45,25.9,16.1,NNW,1020.0,30.12,0,-7.2,19.0,0.0,34.5,21.4,Clear,1000
2024-01-04,2024-01-04 23:00,-1.2,29.8,0.0,0.0,43,24.5,15.2,NNW,1021.0,30.14,0,-7.4,18.6,0.0,32.4,20.1,Clear,1000
2024-01-05,2024-01-05 00:00,-1.1,30.0,0.0,0.0,41,20.5,12.8,NNW,1021.0,30.16,0,-6.7,19.9,0.0,27.6,17.1,Clear,1000
2024-01-05,2024-01-05 01:00,-1.2,29.9,0.0,0.0,40,20.2,12.5,NNW,1022.0,30.17,0,-6.7,19.9,0.0,27.0,16.8,Clear,1000
2024-01-05,2024-01-05 02:00,-1.2,29.9,0.0,0.0,39,19.8,12.3,NNW,1022.0,30.18,0,-6.7,19.9,0.0,26.5,16.5,Clear,1000
2024-01-05,2024-01-05 03:00,-1.1,30.0,0.0,0.0,38,18.4,11.4,NNW,1023.0,30.21,0,-6.4,20.5,0.0,24.7,15.4,Clear,1000
2024-01-05,2024-01-05 04:00,-1.1,30.0,0.0,0.0,38,18.7,11.6,NNW,1023.0,30.22,0,-6.5,20.4,0.0,25.3,15.7,Clear,1000
2024-01-05,2024-01-05 05:00,-1.1,30.0,0.0,0.0,39,18.0,11.2,NNW,1024.0,30.23,9,-6.3,20.6,0.0,24.2,15.0,Clear,1000
2024-01-05,2024-01-05 06:00,-1.1,30.0,0.0,0.0,39,18.0,11.2,NNW,1024.0,30.24,2,-6.4,20.6,0.0,24.0,14.9,Clear,1000
2024-01-05,2024-01-05 07:00,-1.3,29.6,0.0,0.0,41,17.6,11.0,NW,1025.0,30.26,0,-6.5,20.3,0.0,24.1,15.0,Clear,1000
2024-01-05,2024-01-05 08:00,-1.4,29.5,0.0,0.0,44,16.6,10.3,NW,1025.0,30.28,4,-6.4,20.4,2.0,22.5,14.0,Sunny,1000
2024-01-05,2024-01-05 09:00,-1.4,29.5,0.0,0.0,46,16.6,10.3,NW,1026.0,30.3,7,-6.5,20.4,2.0,22.5,14.0,Sunny,1000
2024-01-05,2024-01-05 10:00,-0.9,30.3,0.0,0.0,46,16.9,10.5,NW,1026.0,30.31,4,-5.9,21.4,2.0,22.2,13.8,Sunny,1000
2024-01-05,2024-01-05 11:00,-0.1,31.7,0.0,0.0,43,16.6,10.3,NW,1027.0,30.32,0,-4.9,23.2,2.0,21.1,13.1,Sunny,1000
2024-01-05,2024-01-05 12:00,0.7,33.3,0.0,0.0,39,15.8,9.8,WNW,1026.0,30.31,0,-3.7,25.4,2.0,19.8,12.3,Sunny,1000
2024-01-05,2024-01-05 13:00,1.8,35.2,0.0,0.0,36,15.8,9.8,WNW,1025.0,30.28,0,-2.4,27.7,2.0,19.2,11.9,Sunny,1000
2024-01-05,2024-01-05 14:00,2.6,36.7,0.0,0.0,33,15.5,9.6,WNW,1024.0,30.25,0,-1.3,29.7,2.0,19.1,11.9,Sunny,1000
2024-01-05,2024-01-05 15:00,3.3,37.9,0.0,0.0,31,14.4,8.9,WNW,1024.0,30.23,1,-0.3,31.5,2.0,18.1,11.2,Sunny,1000
2024-01-05,2024-01-05 16:00,3.6,38.5,0.0,0.0,30,13.7,8.5,WNW,1024.0,30.23,0,0.3,32.5,2.0,17.8,11.1,Sunny,1000
2024-01-05,2024-01-05 17:00,3.5,38.3,0.0,0.0,31,11.9,7.4,WNW,1024.0,30.23,9,0.5,32.8,0.0,16.4,10.2,Clear,1000
2024-01-05,2024-01-05 18:00,2.8,37.0,0.0,0.0,33,10.1,6.3,WNW,1024.0,30.23,97,-0.0,32.0,0.0,15.2,9.5,Overcast,1009
2024-01-05,2024-01-05 19:00,2.4,36.3,0.0,0.0,36,9.7,6.0,W,1024.0,30.25,32,-0.4,31.3,0.0,14.8,9.2,Partly cloudy,1003
2024-01-05,2024-01-05 20:00,2.0,35.5,0.0,0.0,38,10.1,6.3,W,1025.0,30.27,32,-1.0,30.2,0.0,15.3,9.5,Partly cloudy,1003
2024-01-05,2024-01-05 21:00,1.3,34.3,0.0,0.0,40,7.2,4.5,WNW,1024.0,30.24,4,-1.0,30.2,0.0,11.4,7.1,Clear,1000
2024-01-05,2024-01-05 22:00,1.0,33.8,0.0,0.0,42,7.9,4.9,W,1024.0,30.25,18,-1.5,29.2,0.0,12.6,7.9,Clear,1000
2024-01-05,2024-01-05 23:00,0.8,33.4,0.0,0.0,45,8.3,5.1,WSW,1024.0,30.24,20,-1.9,28.5,0.0,13.3,8.3,Clear,1000
2024-01-06,2024-01-06 00:00,0.5,32.9,0.0,0.0,50,10.1,6.3,WSW,1024.0,30.23,7,-2.7,27.1,0.0,16.1,10.0,Clear,1000
2024-01-06,2024-01-06 01:00,0.4,32.7,0.0,0.0,50,7.2,4.5,W,1023.0,30.21,25,-2.0,28.3,0.0,11.6,7.2,Clear,1000
2024-01-06,2024-01-06 02:00,0.4,32.7,0.0,0.0,51,7.9,4.9,WSW,1023.0,30.2,19,-2.3,27.9,0.0,12.7,7.9,Clear,1000
2024-01-06,2024-01-06 03:00,0.3,32.6,0.0,0.0,51,7.6,4.7,WSW,1023.0,30.22,16,-2.2,28.0,0.0,12.2,7.6,Clear,1000
2024-01-06,2024-01-06 04:00,0.3,32.5,0.0,0.0,52,8.3,5.1,WSW,1023.0,30.21,34,-2.5,27.5,0.0,13.4,8.3,Partly cloudy,1003
2024-01-06,2024-01-06 05:00,0.2,32.4,0.0,0.0,52,6.1,3.8,WSW,1022.0,30.19,34,-1.8,28.7,0.0,9.9,6.2,Partly cloudy,1003
2024-01-06,2024-01-06 06:00,0.4,32.7,0.0,0.0,51,8.3,5.1,WSW,1023.0,30.21,94,-2.4,27.7,0.0,13.3,8.3,Overcast,1009
2024-01-06,2024-01-06 07:00,0.5,33.0,0.0,0.0,50,6.5,4.0,WSW,1023.0,30.21,100,-1.6,29.1,0.0,10.2,6.3,Overcast,1009
2024-01-06,2024-01-06 08:00,0.6,33.0,0.0,0.0,50,3.6,2.2,WSW,1023.0,30.2,83,-0.2,31.6,1.0,5.7,3.5,Cloudy,1006
2024-01-06,2024-01-06 09:00,0.9,33.6,0.0,0.0,49,5.4,3.4,SW,1023.0,30.2,100,-0.7,30.7,1.0,8.1,5.1,Overcast,1009
2024-01-06,2024-01-06 10:00,1.5,34.6,0.0,0.0,47,5.0,3.1,SSW,1023.0,30.21,100,0.1,32.1,1.0,7.1,4.4,Overcast,1009
2024-01-06,2024-01-06 11:00,1.9,35.3,0.11,0.0,47,3.6,2.2,SSE,1022.0,30.19,95,1.2,34.2,1.0,5.0,3.1,Patchy rain possible,1063
2024-01-06,2024-01-06 12:00,2.2,36.0,0.08,0.0,48,4.7,2.9,SE,1022.0,30.17,100,1.1,33.9,1.0,6.4,4.0,Patchy rain possible,1063
2024-01-06,2024-01-06 13:00,2.9,37.2,0.09,0.0,48,5.0,3.1,SSE,1021.0,30.14,100,1.7,35.0,1.0,6.7,4.2,Patchy rain possible,1063
